Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
208,N/A,"</b>
Application of correlation constrained multivariate curve resolution
alternating least-squares methods for determination of compounds of
interest in biodiesel blends using NIR and UV-visible spectroscopic data</td>
</tr>

<tr>
<td>
<b>","</b> de Oliveira, RR ; de Lima, KMG ; Tauler, R ; de Juan, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,</b> this study describes two applications of a variant of the multivariate curve resolution alternating least squares (mcr-als) method with a correlation constraint. the first application describes the use of mcr-als for the determination of biodiesel concentrations in biodiesel blends using near i...
209,N/A,"</b>
Nanofiltration Membranes Formed through Interfacial Polymerization
Involving Cycloalkane Amine Monomer and Trimesoyl Chloride Showing Some
Tolerance to Chlorine during Dye Desalination</td>
</tr>

<tr>
<td>
<b>","</b> Ang, MBMY ; Wu, YL ; Chu, MY ; Wu, PH ; Chiao, YH ; Millare, JC ; Huang, SH ; Tsai, HA ; Lee, KR </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> wastewater effluents containing high concentrations of dyes are highly toxic to the environment and aquatic organisms. recycle and reuse of both water and dye in textile industries can save energy and costs. thus, new materials are being explored to fabricate highly efficient nanofiltration mem..."
210,N/A,"</b>
Large Area Film of Highly Crystalline, Cleavable, and Transferable
Semi-Conducting 2D-Imine Covalent Organic Framework on Dielectric Glass
Substrate</td>
</tr>

<tr>
<td>
<b>","</b> Srivastava, D ; Mishra, V ; Mir, SH ; Dey, J ; Singh, JK ; Chandra, M ; Gopakumar, TG </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> two dimensional (2d) imine-based covalent organic framework (cof), 2d-cof, is a newly emerging molecular 2d polymer with potential applications in thin film electronics, sensing, and catalysis. it is considered an ideal candidate due to its robust 2d nature and precise tunability of the electro..."
211,N/A,"</b>
Fabrication of six-atom Pd clusters regulated with different short
ligands and their surface structure-dependent catalytic activities</td>
</tr>

<tr>
<td>
<b>","</b> Guo, Q ; Su, ZY ; Xiang, D ; Yu, BR ; Wang, D ; Fan, YJ ; Zheng, FQ ; Chen, W </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> as model catalysts, it is necessary to study the relationship between the structure and properties of ultra -small metal nanoclusters (mncs) and to reduce their steric hindrance as much as possible, e.g. preparing ultrasmall mncs protected by ultra -short ligands. however, it is challenging to ..."
212,N/A,"</b>
Cytotoxicity of food preservatives in cultured rat hepatocytes loaded
with linolenic acid.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> we investigated the ability of eight food preservatives to induce lipid peroxidation in normal and alpha-linolenic acid (lna)-loaded cultured rat hepatocytes. on the addition of sodium dehydroacetate (dha-na), potassium sorbate (sa-k) or thiabendazole (tbz) to the cell culture, lipid peroxidati..."
213,N/A,"</b>
Analytical methods for selectively determining hydrogen peroxide,
peroxymonosulfate and peroxydisulfate in their binary mixtures</td>
</tr>

<tr>
<td>
<b>","</b> Chen, ZH ; Pignatello, JJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> hydrogen peroxide (h2o2), peroxymonosulfate (pms), and peroxydisulfate (pds) are key bulk oxidants in many advanced oxidation processes (aops) for treating chemically contaminated water. in some systems these peroxides may coexist in solution either through intentional co -addition or their ina..."
214,N/A,"</b>
Lag phase of CO2-dependent O2 evolution by illuminated Anabaena
variabilis cells.</td>
</tr>

<tr>
<td>
<b>","</b> Samuilov, V D; Fedorenko, T A</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,</b> the steady-state rate of co2-dependent o2 evolution by anabaena variabilis cells in response to illumination was established after a lag phase. the lag phase was shortened (1) in cells incubated with glucose as an oxidizable substrate and (2) upon an increase in light intensity. the lag phase w...
215,N/A,"</b>
Correlation between 6PPD-Q and immune along with metabolic dysregulation
induced liver lesions in outdoor workers</td>
</tr>

<tr>
<td>
<b>","</b> Qin, ZH ; Li, Y ; Qin, YL ; Chen, ZL ; Guo, JS ; Fang, F ; Sch&auml;ffer, A ; Hollert, H ; Shao, Y </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,1,"</b> outdoor workers who are exposed to traffic-derived pollutants often suffer from a range of diseases, with liver disease being particularly notable. recently, a rubber stabilizing additive antioxidant n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine (6ppd) and its transformed-quinone product ..."
216,N/A,"</b>
Development and application of diffusive gradients in thin-films for
in-situ monitoring of 6PPD-Quinone in urban waters</td>
</tr>

<tr>
<td>
<b>","</b> Ren, SY ; Xia, YX ; Wang, XL ; Zou, YQ ; Li, ZP ; Man, MS ; Yang, QX ; Lv, M ; Ding, J ; Chen, LX </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> the occurrence and risk of n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine-quinone (6ppd-q), derived from the oxidation of the tire antidegradant 6ppd, has raised significant concern since it was found to cause acute mortality in coho salmon when exposed to urban runoff. given the short hal..."
217,N/A,"</b>
Disruption of dopamine metabolism by exposure to 6-PPD quinone in
&lt;i&gt;Caenorhabditis elegans&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Hua, X ; Wang, DY </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> caenorhabditis elegans is a useful model for examining metabolic processes and related mechanisms. we here examined the effect of exposure to n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine quinone (6-ppdq) on dopamine metabolism and underling molecular basis in nematodes. the dopamine cont..."
218,N/A,"</b>
Maternally Inherited Essential Hypertension Is Associated With the Novel
4263A&amp;gt;G Mutation in the Mitochondrial tRNA&lt;SUP&gt;Ile&lt;/SUP&gt; Gene in a
Large Han Chinese Family</td>
</tr>

<tr>
<td>
<b>","</b> Wang, SW ; Li, RH ; Fettermann, A ; Li, ZB ; Qian, YP ; Liu, YQ ; Wang, XJ ; Zhou, AN ; Mo, JQ ; Yang, L ; Jiang, PP ; Taschner, A ; Rossmanith, W ; Guan, MX </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> rational: despite maternal transmission of hypertension in some pedigrees, pathophysiology of maternally inherited hypertension remains poorly understood. <br>objective: to establish a causative link between mitochondrial dysfunction and essential hypertension. <br>method and results: a total o..."
219,N/A,"</b>
Differential effects of endurance training and creatine depletion on
regional mitochondrial adaptations in rat skeletal muscle</td>
</tr>

<tr>
<td>
<b>","</b> Roussel, D ; Lhenry, F ; Ecochard, L ; Sempore, B ; Rouanet, JL ; Favier, R </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> to examine the combined effects of 2-week endurance training and 3-week feeding with beta-guanidinopropionic acid (gpa) on regional adaptability of skeletal muscle mitochondria, intermyofibrillar mitochondria (ifm) and subsarcolemmal mitochondria (ssm) were isolated from quadriceps muscles of s..."
220,N/A,"</b>
Endogenous cystathionine-gamma-lyase/hydrogen sulfide pathway regulates
apoptosis of HepG2 cells.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,</b> this study is to investigate the role of endogenous cse/h2s in regulating apoptosis of hepg2 cells. mtt and trypan blue assay were performed to determine the effect of cse inhibitor pag and cse sirna on proliferation of hepg2. production of h2s from hepg2 cells was assessed spectrophotometrical...
221,N/A,"</b>
Multicopper Oxidase-3 Is a Laccase Associated with the Peritrophic
Matrix of &lt;i&gt;Anopheles gambiae&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Lang, ML ; Kanost, MR ; Gorman, MJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> the multicopper oxidase (mco) family of enzymes includes laccases, which oxidize a broad range of substrates including polyphenols and phenylendiamines; ferroxidases, which oxidize ferrous iron; and several other oxidases with specific substrates such as ascorbate, bilirubin or copper. the geno..."
222,N/A,"</b>
Flow-through optical fiber sensor for automatic sulfide determination in
waters by multisyringe flow injection analysis using solid-phase
reflectometry</td>
</tr>

<tr>
<td>
<b>","</b> Ferrer, L ; de Armas, G ; Mir&oacute;, M ; Estela, JM ; Cerd&agrave;, V </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,</b> a software-controlled flow-through optical fiber diffuse reflectance sensor capitalized on the implementation of disk-based solid-phase pre-concentration schemes in a multisyringe flow injection analysis (msfia) set-up is proposed for the trace determination of sulfide in environmental waters a...
223,N/A,"</b>
Filterability of erythrocytes from vitamin E-deficient lead-poisoned
rats.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> the time required for red blood cells (rbc) from vitamin e-deficient lead-poisoned (-e + pb) rats to pass through polycarbonate filters after incubation in vitro was much greater than that of rbc from vitamin e-supplemented non-poisoned rats. vitamin e deficiency per se (i.e., in non-poisoned r..."
224,N/A,"</b>
Polarity, intramolecular charge transfer, and hydrogen bond co-mediated
solvent effects on the optical properties of graphene quantum dots</td>
</tr>

<tr>
<td>
<b>","</b> Hu, YL ; Neumann, C ; Scholtz, L ; Turchanin, A ; Resch-Genger, U ; Eigler, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> graphene quantum dots (gqds) have attracted increasing attention due to their favorable optical properties and have been widely used, e.g., in the biomedical field. however, the properties related to the chemical structure of gqds, resulting in solvent-dependent optical properties, still remain..."
225,N/A,"</b>
Risk implications induced by behaviors of artificial and
pavement-generated TWPs in river water: Role of particle-self properties
and incubation aging*</td>
</tr>

<tr>
<td>
<b>",,1,0,1,1,0,0,0,"</b> here, we investigated the pristine properties of three typical tire wear particles (twps) and their aging properties after incubation in runoff (primary aging) and sewage (further aging), and captured the differences in the behavioral characteristics of nine twps in river water, with a view to ..."
226,N/A,"</b>
Evaluation of &lt;i&gt;p&lt;/i&gt;-phenylene-bis and phenyl dithiocarbamate sodium
salts as inhibitors of mushroom tyrosinase</td>
</tr>

<tr>
<td>
<b>","</b> Amin, E ; Saboury, AA ; Mansouri-Torshizi, H ; Zolghadri, S ; Bordbar, AK </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> two structurally related compounds, phenyl dithiocarbamate sodium salt (i) and p-phenylene-bis (dithiocarbamate) sodium salt (ii) were prepared by reaction of the parent aniline and p-phenylenediamine with cs, in the presence of sodium hydroxide. these water soluble compounds were characterized..."
227,N/A,"</b>
Diurnal impacts of tire wear and waste burning on fine particulate
matter concentrations in a metropolitan area</td>
</tr>

<tr>
<td>
<b>","</b> Oh, SH ; Park, C ; Yu, GH ; Jeon, H ; Schauer, JJ ; Bae, MS </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> the ecological toxicity of n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine (6ppd), an antioxidant used in tires, has been investigated in studies of fine particulate matter (pm2.5) related to public health. using samples collected in 3-h intervals from january to march 2024 (as part of the ..."
228,N/A,"</b>
Coupling of titanium dioxide loaded carrier and denitrification biofilm
for the advanced treatment of micro-polluted water.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,1,0,0,0,"</b> tio2 was immobilized on a polypropylene polyhedral (pp) ball using polyamide (pa) hot melt adhesive to generate floating photocatalyst tio2-pa/pp with high photocatalytic activity, which was further coupled with denitrification biofilm to form tio2-pa/pp biofilm system. the analysis of sem, eds..."
229,N/A,"</b>
INVESTIGATION ON THE PREPARATION OF HIGH MOLECULAR WEIGHT POLY
(&lt;i&gt;p&lt;/i&gt;-PHENYLENE TEREPHTHALAMIDE) USING CaH&lt;sub&gt;2&lt;/sub&gt; AS ACID
ABSORBENT</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> a new acid absorbent of calcium hydride was used in the synthesis of high molecular weight poly(p-phenylene terephthalamide) (ppta) and compared with the traditional acid absorbent of pyridine. pyridine utilized as acid absorbent in terephthaloyl chloride and p-phenylenediamine condensation pol...
230,N/A,"</b>
Nitrophenol Hydrogenation Using Pd Immobilized on Ionic Liquid-Alginate
Spherical Resins</td>
</tr>

<tr>
<td>
<b>","</b> Czulak, J ; Jouannin, C ; Vincent, T ; Dez, I ; Gaumont, AC ; Guibal, E </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> alginate was used for the immobilization of an alkylphosphonium ionic liquid (il). the il-alginate resin served for pd(ii) binding from hcl solutions. after chemical reduction of pd(ii), the composite was tested for the hydrogenation of nitrophenols (nps) and 4-nitroaniline (4-na) using sodium ..."
231,N/A,"</b>
[The cytochrome cbo from the obligate methylotroph Methylobacillus
flagellatus KT is a cytochrome-c oxidase].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Tsitochrom cbo obligatnogo metilotrofa Methylobacillus flagellatus KT iavliaetsia tsitokhrom-c-oksidazoi.</value>
</td>
</tr>

<tr>
<td>
<b>","</b> Strom, E V; Dinarieva, T Iu; Hetrusov, A I</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the oxidase cho of methylobacillus flagellatus kt was purified to homogeneity by nondenaturing gel electrophoresis, and the kinetic properties and substrate specificity of the enzyme were studied. ascorbate and ascorbate/n,n,n',n'-tetramethyl-p-phenylenediamine (tmpd) were oxidized by cbo with ..."
232,N/A,"</b>
Patch testing with European and American standard allergens in Japanese
patients.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> 256 patients with a clinical diagnosis of contact dermatitis were patch tested with european standard series allergens in a period from 1976 to 1979. significant positive reactions were observed with all allergens, among which were paraphenylenediamine (7.8%), wood tars (7.8%), formaldehyde (7...."
233,N/A,"</b>
Pyrimidine Derivatives as Selective COX-2 Inhibitors with
Anti-Inflammatory and Antioxidant Properties</td>
</tr>

<tr>
<td>
<b>","</b> Tylinska, B ; Janicka-Klos, A ; Gebarowski, T ; Nowotarska, P ; Plinska, S ; Wiatrak, B </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> pyrimidine derivatives exhibit a wide range of biological activities, including anti-inflammatory properties. the aim of this study was to investigate the effects of tested pyrimidine derivatives on the activity of cyclooxygenase isoenzymes (cox-1 and cox-2), antioxidant properties, and their a..."
234,N/A,"</b>
Signal Amplification and Near-Infrared Translation of Enzymatic
Reactions by Nanosensors</td>
</tr>

<tr>
<td>
<b>","</b> Metternich, JT ; Hill, B ; Wartmann, JAC ; Ma, C ; Kruskop, RM ; Neutsch, K ; Herbertz, S ; Kruss, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> enzymatic reactions are used to detect analytes in a range of biochemical methods. to measure the presence of an analyte, the enzyme is conjugated to a recognition unit and converts a substrate into a (colored) product that is detectable by visible (vis) light. thus, the lowest enzymatic turnov..."
235,N/A,"</b>
Metal-doped carbon nanoparticles with intrinsic peroxidase-like activity
for colorimetric detection of H&lt;sub&gt;2&lt;/sub&gt;O&lt;sub&gt;2&lt;/sub&gt; and glucose</td>
</tr>

<tr>
<td>
<b>","</b> Bao, YW ; Hua, XW ; Ran, HH ; Zeng, J ; Wu, FG </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> nanomaterial-based enzyme mimics (nanozymes) are attracting increasing attention because of their low production cost, high stability against denaturation, and resistance to high concentrations of substrates. here, carbon nanoparticles doped with a small amount (&lt;5 mol%) of pt (denoted as pt..."
236,N/A,"</b>
A comparison of redox polymer and enzyme co-immobilization on carbon
electrodes to provide membrane-less glucose/O&lt;sub&gt;2&lt;/sub&gt; enzymatic fuel
cells with improved power output and stability</td>
</tr>

<tr>
<td>
<b>","</b> Rengaraj, S ; Kavanagh, P ; Leech, D </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> glassy carbon and graphite electrodes modified with films of enzyme and osmium redox polymer, cross linked with poly (ethylene glycol) diglycidyl ether, were used for elaboration of a glucose/o-2 enzymatic fuel cell. the redox polymers [os(4,4'-dimethoxy-2,2'-bipyridine)2(polyvinylimidazole)(10..."
237,N/A,"</b>
Fluoxetine interacts with the lipid bilayer of the inner membrane in
isolated rat brain mitochondria, inhibiting electron transport and
F1F0-ATPase activity.</td>
</tr>

<tr>
<td>
<b>","</b> Curti, C; Mingatto, F E; Polizello, A C; Galastri, L O; Uyemura, S A; Santos, A C</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the effects of fluoxetine on the oxidative phosphorylation of mitochondria isolated from rat brain and on the kinetic properties of submitochondrial particle f1f0-atpase were evaluated. the state 3 respiration rate supported by pyruvate + malate, succinate, or ascorbate + tetramethyl-p-phenylen..."
238,N/A,"</b>
Increases in cytosolic calcium ion concentration can be dissociated from
the killing of cultured hepatocytes by tert-butyl hydroperoxide.</td>
</tr>

<tr>
<td>
<b>","</b> Sakaida, I; Thomas, A P; Farber, J L</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> digital imaging fluorescence microscopy was used to study the effect of tert-butyl hydroperoxide (tbhp) on the cytosolic free calcium concentration ([ca2+]i) of single rat hepatocytes in primary culture. within minutes of the addition of tbhp, individual hepatocytes displayed one or more peaks ..."
239,N/A,"</b>
Smartphone assisted colorimetric and fluorescent triple-channel signal
sensor for ascorbic acid assay based on oxidase-like CoOOH nanoflakes</td>
</tr>

<tr>
<td>
<b>","</b> Li, N ; Zhong, YQ ; Liu, SG ; He, YQ ; Fan, YZ ; Hu, JH ; Mai, X </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> ascorbic acid (aa) is an important diet-derived antioxidant to human body. thus, efficient and accurate detection of aa is of considerable significance in food analysis. herein, smartphone assisted colorimetric and fluorescent triple-channel signal sensor has been developed for aa monitoring ba..."
240,N/A,"</b>
Metabolism of azo dyes by human skin microbiota</td>
</tr>

<tr>
<td>
<b>","</b> Stingley, RL ; Zou, W ; Heinze, TM ; Chen, HZ ; Cerniglia, CE </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> reduction of methyl red (mr) and orange ii (or ii) by 26 human skin bacterial species was monitored by a rapid spectrophotometric assay. the analysis indicated that skin bacteria, representing the genera staphylococcus, corynebacterium, micrococcus, dermacoccus and kocuria, were able to reduce ..."
241,N/A,"</b>
A Multicopper Oxidase (Cj1516) and a CopA Homologue (Cj1161) Are Major
Components of the Copper Homeostasis System of &lt;i&gt;Campylobacter
jejuni&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Hall, SJ ; Hitchcock, A ; Butler, CS ; Kelly, DJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> metal ion homeostasis mechanisms in the food-borne human pathogen campylobacter jejuni are poorly understood. the cj1516 gene product is homologous to the multicopper oxidase cueo, which is known to contribute to copper tolerance in escherichia coli. here we show, by optical absorbance and elec..."
242,N/A,"</b>
Quercetin-derived red emission carbon dots: A multifunctional
theranostic nano-agent against Alzheimer ' s β-amyloid fibrillogenesis</td>
</tr>

<tr>
<td>
<b>","</b> Wei, ZT ; Dong, XY ; Sun, Y </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,1,0,0,0,"</b> multifunctional agents with therapeutic and diagnostic capabilities are imperative to the prevention of alzheimer 's disease (ad), which is considered due to abnormal aggregation and deposition of beta-amyloid protein (a beta) as well as oxidative stress. herein, quercetin (que)- and p-phenylen..."
243,N/A,"</b>
Leaching of tire particles and simultaneous biodegradation of leachables</td>
</tr>

<tr>
<td>
<b>","</b> Foscari, A ; Seiwert, B ; Zahn, D ; Schmidt, M ; Reemtsma, T </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,1,0,0,0,</b> the fate of organic compounds released from tire wear particle (twp) in the aquatic environment is still poorly understood. this is especially true near sources where biotic and abiotic transformation and leaching from twp are simultaneous and competing processes. to address this knowledge-gap ...
244,N/A,"</b>
Formation of &lt;i&gt;N&lt;/i&gt;-nitrosodimethylamine (NDMA) by ozonation of dyes
and related compounds</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> formation of n-nitrosodimethylamine (ndma) by ozonation of commercially available dyes and related compounds was investigated. ozonation was conducted using a semi-batch type reactor, and ozone concentration in gas phase and the ozone gas flow were 10 mg l-1 and 1.0 l min(-1), respectively. ndm..."
245,N/A,"</b>
Targeting drivers of microglia activation to treat glaucoma</td>
</tr>

<tr>
<td>
<b>","</b> Diemler, C ; Marola, OJ ; Hewes, AA ; Libby, RT ; Howell, GR </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> <value>2776</value> </td> </tr> <tr> <td> <b>document type:</b> meeting abstract</td> </tr> <tr> <td> <b>published:</b> <value>jun 2024</value> </td> </tr> <tr> <td> <b>
246,N/A,"</b>
Simultaneous determination of phenylenediamine isomers and
dihydroxybenzene isomers in hair dyes by capillary zone electrophoresis
coupled with amperometric detection</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> the simultaneous determination of three isomers of phenylenediamines (o, m, and p-phenylenediamine) and two isomers of dihydroxybenzenes (catechol and resorcinol) in hair dyes was performed by capillary zone electrophoresis coupled with amperometric detection (cze-ad). the effects of working el..."
247,N/A,"</b>
[Development tendencies of the contact allergy].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Entwicklungstendenzen der Kontaktallergie.</value>
</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> the development tendencies of the contact allergy in the given catch-area in the years 1948-1977 are studied here by the help of a systematic examination of the dynamics concerning the hypersensitivity of the population. by means of patch tests applied to 15685 patients/6864 men and 8821 women/...
248,N/A,"</b>
Uptake of chemicals from tire wear particles into aquatic organisms -
search for biomarkers of exposure in blue mussels (&lt;i&gt;Mytilus
edulis&lt;/i&gt;)</td>
</tr>

<tr>
<td>
<b>","</b> Foscari, A ; Herzke, D ; Mowafi, R ; Seiwert, B ; De Witte, B ; Delbare, D ; Heras, GB ; Gago, J ; Reemtsma, T </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> little is known about the exposure of aquatic biota to tire and road wear particles (trwp) washed away from roads. mussels were exposed for 7 days to model trwp (m-trwp), produced by milling tire tread particles with pure sand, and analyzed for 21 tire-related compounds by liquid chromatography..."
249,N/A,"</b>
Small-Intensity Rainfall Triggers Greater Contamination of
Rubber-Derived Chemicals in Road Stormwater Runoff from Various
Functional Areas in Megalopolis Cities</td>
</tr>

<tr>
<td>
<b>","</b> Liu, YH ; Mei, YX ; Liang, XN ; Ge, ZY ; Huang, Z ; Zhang, HY ; Zhao, JL ; Liu, A ; Shi, CH ; Ying, GG </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> rubber-derived chemicals (rdcs) originating from tire and road wear particles are transported into road stormwater runoff, potentially threatening organisms in receiving watersheds. however, there is a lack of knowledge on time variation of novel rdcs in runoff, limiting initial rainwater treat..."
250,N/A,"</b>
Preparation and Characterization of Intrinsic Low-κ Polyimide Films</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> three fluorinated polyimide (pi-fp, pi-fo and pi-fh) films with low dielectric constants and excellent comprehensive properties were successfully prepared using a polycondensation reaction method by incorporating p-phenylenediamine (pda), 4-4 '-diaminodiphenyl ether (oda) and 4,4 '-(hexafluoroi..."
251,N/A,"</b>
Effect of Copolymerization Structure and Molecular Weight on Melt
Fluidity and Thermal Properties of Thermoplastic Polyimide Resins</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> a series of molecular-weight controlled thermoplastic polyimide(tpi) resins was synthesized based on 4,4'-(hexafluoroisopropylidene)diphthalic anhydride/ p-phenylenediamine(6fda/ p-pda) endcapped with phthalic anhydride(pa),in which the aromatic diamides with rigid backbone and large free volum..."
252,N/A,"</b>
Role of Electrochemistry in Desorption Ionization Mass Spectrometry (LS
DESI MS) of Aqueous Samples Containing Electrolyte Salts</td>
</tr>

<tr>
<td>
<b>","</b> Looi, WD ; Chamand, L ; Brown, B ; Brajter-Toth, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> the ionization of ls samples in desorption ionization mass spectrometry (ls desi ms); supplied continuously through a ls interface separated in space from the spray emitter, was investigated in this work. the role of electrochemistry (ec) in the ionization process was addressed. the visual (obs..."
253,N/A,"</b>
Viscoelastic response and interlaminar delamination resistance of
epoxy/glass fiber/functionalized graphene oxide multi-scale composites</td>
</tr>

<tr>
<td>
<b>","</b> Menbari, S ; Ashori, A ; Rahmani, H ; Bahrami, R </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> graphene oxide (go) was functionalized using three different diamines, namely ethylenediamine (eda), 4,4'-diaminodiphenyl sulfone (dds) and p-phenylenediamine (ppd) to reinforce an epoxy/glass fiber (ep/gf) composite laminate, with the aim of improving the overall composite mechanical performan..."
254,N/A,"</b>
Prevalence of Contact Allergy at a Dermatology Clinic in China from
1990-2009</td>
</tr>

<tr>
<td>
<b>","</b> Dou, X ; Zhao, Y ; Ni, CY ; Zhu, XJ ; Liu, LL </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> background: the prevalence of contact allergy varies in different regions and populations. <br>objective: to describe the frequency of sensitization in patients with dermatitis or eczema referred to peking university first hospital and analyze the trends in the prevalence of common allergens fr...
255,N/A,"</b>
The influence of ortho- and para-diphenoloxidase substrates on pigment
formation in black yeast-like fungi</td>
</tr>

<tr>
<td>
<b>","</b> Yurlova, NA ; de Hoog, GS ; Fedorova, LG </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> dothideaceous black yeast-like fungi (byf) are known to synthesise dhn-melanin that is inhibited by the systemic fungicide tricyclazole. the final step of the dhn melanin pathway is the conjoining of 1,8-dhn molecules to form the melanin polymer. there are several candidate enzymes for this ste..."
256,N/A,"</b>
Biological oxidations in the succinic acid series.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
257,N/A,"</b>
Comparative study of free respiration in liver mitochondria during
oxidation of various electron donors and under conditions of shutdown of
complex III of the respiratory chain</td>
</tr>

<tr>
<td>
<b>","</b> Samartsev, VN ; Semenova, AA ; Ivanov, AN ; Dubinin, MV </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> the present work shows that the rate of free respiration of liver mitochondria (in the absence of atp synthesis (state 4) during the oxidation of succinate is 1.7 times higher than during the oxidation of glutamate with malate. in turn, in the case of oxidation of ferrocyanide with ascorbate, t..."
258,N/A,"</b>
Contact dermatitis in hairdressers' clients.</td>
</tr>

<tr>
<td>
<b>","</b> Guerra, L; Bardazzi, F; Tosti, A</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the aim of our study was to report the frequency of sensitization to hairdressing allergens in a group of patients with contact dermatitis, in whom previous treatments with hair dyes or permanent wave solutions were suspected to be the cause. 49 of 261 hairdressers' clients (18.7%), who were pa..."
259,N/A,"</b>
DDT-like effects from injection of other compounds into roaches.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
